Slide;Pular Tópico;Personagem 1 Corpo;Personagem 1 Rosto;Personagem 2 Corpo;Personagem 2 Rosto;Personagem 3 Corpo;Personagem 3 Rosto;Origem Texto;Dialogo
25;;Falando;Feliz;Reagindo;Surpresa;;Medo;Rq;É possível que a ameaça também venha de dentro das organizações.
25;;;Surpresa;Falando;Extra;Reagindo;Surpresa;Rf;Traidores! Isso acontece direto nas sessões.
25;;Falando;Feliz;;Feliz;;Feliz;Rq;Existem diversas formas. Temos os colaboradores negligentes ou distraídos que cometem equívocos facilmente evitáveis.
25;;Falando;Triste;Reagindo;Surpresa;Reagindo;Triste;Rq;Também há aqueles insatisfeitos com seus trabalhos e que acabam aceitando qualquer coisa apenas para sentir um pouco de adrenalina em suas vidas entediantes.
25;;Falando;Triste;;Bravo;;Medo;Rq;Há os coagidos, os únicos pelos quais realmente sinto alguma pena, já que são ameaçados pelos cibercriminosos.
25;;Falando;Triste;;Surpresa;;Surpresa;Rq;Há os gananciosos, que acreditam sinceramente que uma fração mínima de um roubo em criptomoedas irá transformar suas vidas… O que apenas evidencia o quanto certos coaches financeiros da internet apodrecem o raciocínio humano.
25;;Falando;Feliz;Reagindo;Surpresa;;Feliz;Rq;E por último, e menos importantes para uma sociedade funcional, são os infiltrados.
25;;Falando;Feliz;;Feliz;Reagindo;Vergonha;Rq;Traidores, como bem disse o analista pleno. Mereciam uma pancada corretiva nas costas para desenvolver algum juízo.
25;;;;;;;;Na;Raquel sente vontade de golpear alguma coisa somente de pensar sobre esses colaboradores.
25;;Falando;Feliz;Reagindo;Vergonha;;Feliz;Rq;Ainda assim, sem todos eles, teríamos consideravelmente menos trabalho pelo qual seríamos pagos.
25;;;;;;;;Na;Rebeca e Rafael concordam com a cabeça, é interessante ser pago.
26;;Falando;Feliz;;Extra;;Feliz;Rq;Com a motivação ideológica, os grupos hacktivistas utilizam técnicas de hacking e negação de serviço para promover agendas políticas ou sociais.
26;;Falando;Feliz;;Extra;;Feliz;Rq;Buscam prejudicar a reputação do alvo ou influenciar a opinião pública em torno de uma causa política ou social.
26;;Falando;Feliz;;Feliz;;Feliz;Rq;Suas ações podem ser direcionadas a indivíduos, organizações, agências governamentais ou até países, frequentemente com foco na exposição de informações confidenciais.
26;;Falando;Feliz;;Feliz;;Feliz;Rq;Atualmente, grupos hacktivistas estão envolvidos em alguns dos principais conflitos políticos do cenário mundial, como os embates entre Israel e Irã, Israel e Palestina, Índia e Paquistão e Tailândia e Camboja.
26;;Falando;Triste;;Feliz;;Feliz;Rq;E peço, por obséquio, que não me questionem sobre esses casos. Não gostaria de transformar esta conversa em um debate político interminável. Trata-se apenas de uma citação contextual.
26;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Nossa, eu odeio guerras!
26;;Falando;Feliz;;Extra;;Feliz;Rq;Apesar de ser uma constatação simples, é uma com a qual posso concordar.
26;;;Feliz;Falando;Feliz;Reagindo;Vergonha;Rf;Guerra só é legal nas sessões de RPG… ou nos filmes da Maravi.
26;;;Surpresa;Falando;Extra;Reagindo;Surpresa;Rf;Como quando o Lampião Noturno quebrou o congelador quântico do Senhor Geada por acidente e isso gerou uma batalha entre eles!
26;;;;;;;;Na;O colecionador de HQs recita animado os acontecimentos dos personagens fictícios que causaram uma guerra fictícia no universo fictício.
27;;Falando;Feliz;;Bravo;Reagindo;Surpresa;Rq;A execução de um ataque cibernético pode começar de diferentes formas.
27;;Falando;Feliz;;Bravo;;Medo;Rq;Pela exploração de vulnerabilidades em dispositivos e sistemas, por meio de engenharia social ou através de campanhas de phishing.
27;;Falando;Feliz;;Extra;;Feliz;Rq;E, antes que alguém cometa um equívoco previsível: engenharia social não tem relação com o planejamento ou a construção de estruturas.
27;;Falando;Feliz;Reagindo;Vergonha;;Feliz;Rq;Trata-se da manipulação psicológica de um indivíduo para que ele revele informações confidenciais ou conceda acesso não autorizado.
27;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Eu conheço várias falsianes por aí que adoraaaam fazer engenharia social, pelo que parece…
27;;;;;;;;Na;A auto apelidada como Beca tem mais amigas falsas do que semanas sem faltas em seu trabalho.
27;;Falando;Feliz;;Bravo;Reagindo;Extra;Rq;Já o phishing é um tipo de ataque que utiliza engenharia social por meio de e-mails, mensagens ou páginas com aparência legítima, mas fraudulentas.
27;;Falando;Feliz;;Bravo;;Medo;Rq;O objetivo é obter informações sensíveis, credenciais de acesso ou abrir caminho para ataques posteriores.
27;;Falando;Feliz;;Bravo;;Medo;Rq;Uma vez estabelecido o acesso inicial, os agentes de ameaça podem implantar códigos maliciosos para assumir o controle dos sistemas.
27;;Falando;Feliz;;Feliz;;Feliz;Rq;Isso permite desde a exfiltração de informações até a alteração, sabotagem ou bloqueio de aplicações e serviços.
27;;;Medo;Falando;Feliz;;Medo;Rf;Tem que explicar algumas palavras, Soberana. Nem todos aqui dominam os pergaminhos e grimórios da segurança digital que nem eu.
27;;;;;;;;Na;Rafael dá uma leve olhada para a mulher ao seu lado.
27;;;Surpresa;;Surpresa;Falando;Surpresa;Rb;Indireta pra mim, fofa?!
27;;Falando;Feliz;Reagindo;Surpresa;;Medo;Rq;Malwares são códigos maliciosos desenvolvidos para causar danos, roubar dados, espionar atividades ou permitir acessos indevidos.
27;;Falando;Feliz;;Feliz;Reagindo;Extra;Rq;Já a exfiltração de dados é a transferência não autorizada de informações de um sistema para um ambiente controlado pelo atacante.
27;;Falando;Feliz;Reagindo;Surpresa;;Medo;Rq;Entre as variedades de ataques, destaca-se o ransomware. Um código malicioso projetado para criptografar dados, impedindo o acesso legítimo a eles.
27;;Falando;Feliz;Reagindo;Surpresa;;Medo;Rq;A partir disso, os criminosos exigem o pagamento de um resgate para a liberação, muitas vezes acompanhado da ameaça de vazamento das informações roubadas.
27;;Falando;Feliz;;Feliz;;Feliz;Rq;É como eliminar dois coelhos com um só impacto contundente.
27;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Tadinho dos coelhos!
27;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Por que alguém faria uma maldade dessas com uns bichinhos tão fofos?
27;;Falando;Triste;Reagindo;Triste;;Feliz;Rq;É apenas uma expressão popular.
27;;Falando;Feliz;;Feliz;;Feliz;Rq;Nenhum mamífero de orelhas proeminentes foi neutralizado de fato…
27;;;;;;;;Na;A gestora precisava de férias.
27;;Falando;Feliz;;Feliz;;Feliz;Rq;Enfim, prosseguindo.
27;;Falando;Feliz;;Surpresa;;Surpresa;Rq;Outra forma de ataque é a negação de serviço, que basicamente reproduz o que muitos funcionários já fazem atualmente, porém sem qualquer vínculo com atividades cibernéticas ilícitas.
27;;Falando;Triste;Reagindo;Triste;;Surpresa;Rq;Nossos colaboradores costumam apenas ser preguiçosos e dedicam mais tempo aos próprios aparelhos portáteis do que o estritamente necessário.
27;;Falando;Feliz;;Bravo;;Medo;Rq;Já a negação de serviço no caso de hacking trata-se de uma técnica capaz de paralisar operações por meio do envio massivo de tráfego malicioso contra a infraestrutura do alvo.
27;;Falando;Feliz;;Bravo;;Medo;Rq;No entanto, nem toda ameaça busca impacto imediato.
27;;Falando;Feliz;;Extra;;Feliz;Rq;As APTs se caracterizam por operações prolongadas que podem se desenrolar ao longo de meses ou até anos.
27;;Falando;Feliz;;Bravo;;Medo;Rq;Nesses casos, o agente de ameaça costuma priorizar movimentação lateral e permanência silenciosa no ambiente comprometido.
27;;Falando;Feliz;Reagindo;Vergonha;Reagindo;Vergonha;Rq;O objetivo é consolidar acesso, expandir controle e preparar ações futuras sem chamar atenção. É preciso muita paciência e falta de família em casa.
27;;;Feliz;Falando;Extra;;Feliz;Rf;Quando jogo de ladino, uso bastante movimentação lateral.
27;;;Surpresa;Falando;Feliz;;Surpresa;Rf;Já que meu ladino sempre anda de ladinho, hahaha!
27;;;;;;;;Na;O cavaleiro das telas ri sozinho, enquanto suas colegas querem arrancar as próprias orelhas.
27;;;Feliz;Falando;Feliz;;Feliz;Rf;Aiai…
27;;;Surpresa;Falando;Feliz;;Surpresa;Rf;Mas também serve como analogia à segurança cibernética!
27;;;Feliz;Falando;Feliz;Reagindo;Vergonha;Rf;Tipo assim, eu entro em modo stealth, bem quietin, e dou um jeito de pegar o acesso inicial de um guarda… às vezes é uma chave, às vezes uma senha rúnica.
27;;Reagindo;Vergonha;Falando;Extra;Reagindo;Vergonha;Rf;A partir daí, meu personagem pode circular pelo sistema, que seria um cofre ou uma sala protegida, em busca dos ativos de maior valor.
27;;;Surpresa;Falando;Extra;Reagindo;Extra;Rf;Já consegui uma rapieira que dava 8d12 de dano perfurante sem contar os bônus só fazendo isso. Muito foda!
27;;Falando;Feliz;;Extra;;Feliz;Rq;Devo parabenizá-lo pela analogia, apesar da minha notória falta de familiaridade com jogos de tabuleiro de interpretação de personagem.
27;;;Feliz;Falando;Feliz;Reagindo;Surpresa;Rf;Agradeço, Soberana.
27;;;;;;;;Na;O nosso escudeiro digital favorito faz uma reverência.
27;;;;;;;;Na;A personificação da formalidade fica levemente constrangida.
28;;Falando;Feliz;;Extra;;Feliz;Rq;Agora daremos uma leve aprofundada em defacement, que já foi explicado brevemente anteriormente.
28;;Falando;Feliz;;Surpresa;;Surpresa;Rq;Trata-se de um tipo de ataque que consiste na alteração da aparência visual de um site ou página web, como exemplificado pela imagem da modificação da página de sustentabilidade da empresa de petróleo que citamos anteriormente.
28;;Falando;Feliz;Reagindo;Vergonha;;Feliz;Rq;"Em termos menos sofisticados, pode ser chamado de ""pichação“ ou “vandalismo”."
28;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Pichação também é um tipo de arte! Eles só querem se expressar.
28;;Falando;Feliz;;Extra;;Feliz;Rq;Não gostaria de adentrar nessa discussão…
28;;;;;;;;Na;Raquel abaixa levemente o tom de voz, tentando evitar um conflito de opiniões.
28;;Reagindo;Vergonha;;Surpresa;Falando;Feliz;Rb;Depois que te cancelarem, não vem chorar pra mim, querida!
28;;;;;;;;Na;A senhorita RH faz um gesto de desdém.
28;;Falando;Feliz;;Bravo;;Medo;Rq;Geralmente, ataques de defacement estão ligados à ativismo digital, protestos políticos, tentativa de prejudicar a reputação das vítimas ou, simplesmente, ao desejo infantil de hackers de se vangloriar por invadir sistemas bem protegidos.
28;;;Feliz;;Extra;Falando;Feliz;Rb;Que sem noção…
28;;Falando;Feliz;Reagindo;Surpresa;;Feliz;Rq;Além disso, o atacante pode obter lucros, redirecionando o tráfego para sites infectados.
28;;Falando;Feliz;;Bravo;Reagindo;Surpresa;Rq;Para conseguir alterar o conteúdo do site da vítima, o atacante pode utilizar credenciais comprometidas e vulnerabilidades em aplicações, permitindo a alteração dos arquivos no servidor web.
28;;Falando;Feliz;Reagindo;Vergonha;;Medo;Rq;No ataque de defacement ao site da…esplêndida…PetroCais, o atacante utilizou o método HTTP PUT para injeção de arquivo malicioso, sobrescrevendo a página original.
28;;Falando;Feliz;;Surpresa;;Surpresa;Rq;Deseja otimizar seu tempo avançando para a conclusão ou aprofundar seus conhecimentos permanecendo neste conteúdo?
28;32;;Surpresa;;Surpresa;Falando;Feliz;Rb;Se continuar, vamos te dar um prêmio muito especial no final!
29;;;Surpresa;;Surpresa;Falando;Feliz;Rb;E esse prêmio vai ser um tapinha nas costas dado por mim, a mais babilônica da C.A.F.E.!
29;;;;;;;;Na;Rebeca pisca exageradamente para a câmera.
29;;Falando;Feliz;;Feliz;Reagindo;Surpresa;Rq;Como é possível ver na imagem, o grupo hacktivista que citamos fez alterações nos conteúdos da página de sustentabilidade da petrolífera, inserindo textos de caráter chocante e irônico, em clara dissonância com o padrão corporativo chapa-branca predominante no restante do site.
29;;Falando;Feliz;;Feliz;;Feliz;Rq;Também foram inseridas imagens, incluindo a de um oceano poluído, já desmentida pela empresa… que afirmou não haver qualquer responsabilidade sobre o ocorrido… conforme reiterado por representantes institucionais: “Quem nos conhece, sabe.”...
29;;Falando;Feliz;;Feliz;;Feliz;Rq;Bem como uma captura de tela manipulada, retratando uma suposta conversa entre Enzo Kaiser e a proprietária da PubliCorrupt… a qual, evidentemente, jamais ocorreu… sendo integralmente forjada e adulterada…
29;;Falando;Feliz;;Extra;;Feliz;Rq;Um momento…
29;;;;;;;;Na;Raquel se afasta lentamente e toma um gole de chá de camomila, com o corpo levemente trêmulo.
29;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Ela… tá bem?
29;;;;;;;;Na;Rebeca sussurra para Rafael, que apenas dá de ombros.
29;;Falando;Feliz;Reagindo;Vergonha;;Feliz;Rq;Retomando…
29;;Falando;Feliz;;Extra;;Feliz;Rq;Para conseguir alterar o conteúdo do site da vítima, o atacante geralmente utiliza credenciais fracas com o uso de senhas padrão ou via força bruta em painéis administrativos ou servidores de FTP.
29;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Porque os servidores têm um palavrão como nome?
29;;Falando;Feliz;;Feliz;;Feliz;Rq;FTP não é FDP, existe claramente uma letra bem diferente.
29;;Falando;Feliz;;Extra;;Feliz;Rq;A sigla significa File Transfer Protocol, ou Protocolo de Transferência de Arquivos. É usado para enviar e receber arquivos entre sistemas.
29;;Falando;Feliz;Reagindo;Surpresa;;Medo;Rq;O atacante pode utilizar vulnerabilidades de aplicações, como falhas que permitem ao invasor alterar arquivos no servidor web.
29;;Falando;Feliz;;Bravo;;Medo;Rq;Esse ataque pode causar impactos na organização alvo, como a perda de credibilidade, indisponibilidade de serviços e dar muita dor de cabeça para resolvermos depois.
30;;Falando;Feliz;;Bravo;;Medo;Rq;Para a proteção contra o ataque de pichação, a organização pode utilizar várias técnicas de segurança.
30;;Falando;Feliz;;Extra;Reagindo;Extra;Rq;Um dos exemplos é a utilização de mecanismos de autenticação com múltiplos fatores ou senhas fortes, como:
30;;Falando;Feliz;;Extra;;Feliz;Rq;Ene, três, jota, traço… bê, u, u de novo…
30;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Meu bem, você não precisa falar cada letrinha, né?
30;;Falando;Feliz;;Feliz;;Feliz;Rq;Uh… provavelmente você tenha razão.
30;;;;;;;;Na;A gestora fica sem jeito por conta do seu vacilo.
30;;Falando;Feliz;;Feliz;;Feliz;Rq;Também deve manter servidores e sistemas atualizados, além de fazer backups regulares, e usar ferramentas de monitoramento para detectar alterações não autorizadas ou acessos suspeitos.
30;;Falando;Feliz;;Bravo;;Medo;Rq;Além disso, deve manter práticas de desenvolvimento de códigos seguros, prevendo ataques de injeção de códigos e roubos de sessões, evitando a utilização de scripts maliciosos.
30;;;Surpresa;Falando;Feliz;;Surpresa;Rf;Nobre aventureiro! Jamais negligencie vossos servidores… mantenha todos atualizados como lâminas bem afiadas, prontas para o combate.
30;;;Medo;Falando;Medo;;Medo;Rf;E, acima de tudo, rejeite scripts maliciosos, pois são como relíquias perigosas… Muito poderosas, porém corrompem quem usa…
30;;;Surpresa;Falando;Feliz;Reagindo;Surpresa;Rf;Como os braceletes de nãoseioquêmium que a Mulher Maravi usou pra matar o vilão no último filme!
30;;;;;;;;Na;Rebeca se questiona mentalmente se Rafael não fugiu de um sanatório e entrou ali por engano.
31;;Falando;Feliz;;Bravo;;Medo;Rq;No ataque de defacement ao site da petrolífera, como ilustra a imagem, o atacante utilizou o método HTTP PUT para realizar a injeção de um arquivo malicioso, sobrescrevendo a página original.
31;;Falando;Feliz;;Extra;;Feliz;Rq;Observa-se, no registro superior, uma requisição de acesso legítimo à página de login, seguida por uma requisição do tipo PUT direcionada ao arquivo home.html.
31;;Falando;Feliz;;Feliz;;Feliz;Rq;Essa sequência evidencia a substituição do conteúdo original por uma versão adulterada, permitindo a alteração direta da interface do site.
31;;;Feliz;;Feliz;Falando;Feliz;Rb;O jeito mais nerdola de dizer que enfiaram um monte de mentirada na página.
31;;Falando;Feliz;;Extra;Reagindo;Surpresa;Rq;Claro…“mentirada”…
31;;;;;;;;Na;A mestre da segurança cibernética coloca a mão no rosto e esfrega os olhos.
31;;Falando;Feliz;;Extra;Reagindo;Surpresa;Rq;Ressalta-se que esse tipo de método, quando indevidamente exposto, representa uma falha significativa de configuração e controle de acesso.
31;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Melhorem!
31;;;;;;;;Na;A representante do RH realiza um gesto que ela mesma consideraria “lacrador”.
31;;Falando;Feliz;;Surpresa;;Surpresa;Rq;Diante de tudo o que foi exposto, …
32;;Falando;Feliz;;Surpresa;;Surpresa;Rq;Congratulações! Você completou a A.U.L.A.!
32;;Falando;Feliz;;Bravo;;Medo;Rq;Sua recompensa consiste na aquisição de conhecimentos em cibersegurança de forma inteiramente gratuita…
32;;Falando;Feliz;Reagindo;Surpresa;;Feliz;Rq;Bem como na sensação de conclusão, capaz de estimular a liberação de pequenas doses de dopamina.
32;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Parabéns, divos!
32;;;;;;;;Na;A especialista em referências asiáticas sorri para a câmera e faz um coração coreano com a mão.
32;;;Feliz;Reagindo;Vergonha;Falando;Feliz;Rb;Ufa, finalmente acabou…
32;;Reagindo;Surpresa;Falando;Extra;;Surpresa;Rf;Peraí! Deixa eu mostrar meu desenho!
32;;Falando;Feliz;Reagindo;Vergonha;;Surpresa;Rq;Desenho? Do que está falando?
32;;;;;;;;Na;Rafael se levanta, vai até o computador conectado ao projetor e envia uma imagem para a tela.
33;;;Surpresa;Falando;Extra;;Surpresa;Rf;Tcharam!
33;;Reagindo;Vergonha;Falando;Feliz;;Feliz;Rf;A capa da nossa própria aventura de T&B, se algum dia acontecer.
33;;;Surpresa;Falando;Extra;;Surpresa;Rf;O que acharam?
33;;Falando;Feliz;;Surpresa;Reagindo;Extra;Rq;Gostaria de deixar registrado que jamais autorizei a produção deste material.
33;;Falando;Feliz;;Feliz;;Feliz;Rq;Em primeiro lugar, não utilizo magia. Trabalho com protocolos, procedimentos e gestão de incidentes.
33;;Falando;Feliz;;Surpresa;;Surpresa;Rq;Em segundo... por que exatamente eu estou vestida como uma criança em uma festa de halloween escolar ou como uma adulta que nunca cresceu em um evento de fantasias?
33;;;Surpresa;Falando;Feliz;;Surpresa;Rf;Eu diria que a representação ficou extremamente fiel!
33;;Falando;Feliz;;Extra;;Feliz;Rq;Senhor Medina, peço encarecidamente que pare de incentivar esse tipo de conduta.
33;;;;;;;;Na;Raquel continua encarando o desenho em silêncio por alguns segundos.
33;;Falando;Feliz;Reagindo;Vergonha;;Feliz;Rq;Apesar disso...
33;;Falando;Feliz;;Surpresa;;Surpresa;Rq;Admito que o tom de cabelo ciano realmente combinou comigo.
33;;;Surpresa;;Surpresa;Falando;Feliz;Rb;Aeee!
33;;;Surpresa;Falando;Feliz;;Surpresa;Rf;Agradeço, minha nobre soberania!
33;;Reagindo;Vergonha;Falando;Feliz;Reagindo;Surpresa;Rf;E você, Rebeca?
33;;;Feliz;Reagindo;Surpresa;Falando;Feliz;Rb;…
33;;;Surpresa;Reagindo;Surpresa;Falando;Surpresa;Rb;Por que eu pareço uma cosplayer de demoninha?!
33;;Falando;Feliz;;Extra;;Feliz;Rq;Desliga logo essa câmera.
